,cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
371,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2005,203.0,Defunciones
372,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2006,171.0,Defunciones
373,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2007,176.0,Defunciones
374,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2008,180.0,Defunciones
375,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2009,173.0,Defunciones
376,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2010,217.0,Defunciones
377,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2011,197.0,Defunciones
378,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2012,212.0,Defunciones
379,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2013,203.0,Defunciones
380,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2014,198.0,Defunciones
381,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2015,218.0,Defunciones
382,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2016,246.0,Defunciones
383,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2017,256.0,Defunciones
384,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2018,267.0,Defunciones
385,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2019,272.0,Defunciones
386,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2020,288.0,Defunciones
387,11,Guanajuato,1,Abasolo,1002000032,Defunciones generales mujeres,2021,426.0,Defunciones
388,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,1994,0.0,Defunciones
389,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,1995,0.0,Defunciones
390,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,1996,0.0,Defunciones
391,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,1997,0.0,Defunciones
392,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,1998,0.0,Defunciones
393,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,1999,0.0,Defunciones
394,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2000,0.0,Defunciones
395,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2001,0.0,Defunciones
396,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2002,0.0,Defunciones
397,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2003,0.0,Defunciones
398,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2004,0.0,Defunciones
399,11,Guanajuato,1,Abasolo,1002000033,Defunciones generales de sexo no especificado,2005,0.0,Defunciones
