cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
11,Guanajuato,010,Coroneo,1002000037,Defunciones de menores de un año de sexo no especificado,2016,0,Defunciones
11,Guanajuato,010,Coroneo,1002000037,Defunciones de menores de un año de sexo no especificado,2017,0,Defunciones
11,Guanajuato,010,Coroneo,1002000037,Defunciones de menores de un año de sexo no especificado,2018,0,Defunciones
11,Guanajuato,010,Coroneo,1002000037,Defunciones de menores de un año de sexo no especificado,2019,0,Defunciones
11,Guanajuato,010,Coroneo,1002000037,Defunciones de menores de un año de sexo no especificado,2020,0,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,1994,433,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,1995,419,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,1996,437,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,1997,394,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,1998,426,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,1999,469,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2000,394,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2001,419,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2002,458,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2003,428,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2004,466,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2005,431,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2006,448,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2007,458,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2008,480,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2009,493,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2010,499,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2011,482,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2012,517,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2013,545,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2014,556,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2015,569,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2016,554,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2017,622,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2018,718,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2019,575,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2020,1038,Defunciones
11,Guanajuato,011,Cortazar,1002000030,Defunciones generales,2021,995,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,1994,227,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,1995,228,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,1996,243,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,1997,208,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,1998,228,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,1999,250,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2000,205,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2001,230,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2002,252,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2003,230,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2004,230,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2005,233,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2006,243,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2007,258,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2008,267,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2009,269,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2010,256,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2011,271,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2012,286,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2013,284,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2014,303,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2015,314,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2016,303,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2017,341,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2018,444,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2019,303,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2020,623,Defunciones
11,Guanajuato,011,Cortazar,1002000031,Defunciones generales hombres,2021,578,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,1994,205,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,1995,191,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,1996,194,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,1997,186,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,1998,198,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,1999,219,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2000,189,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2001,189,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2002,206,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2003,198,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2004,236,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2005,198,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2006,205,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2007,200,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2008,213,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2009,224,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2010,243,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2011,211,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2012,231,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2013,261,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2014,253,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2015,255,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2016,251,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2017,281,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2018,274,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2019,272,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2020,414,Defunciones
11,Guanajuato,011,Cortazar,1002000032,Defunciones generales mujeres,2021,417,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,1994,1,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,1995,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,1996,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,1997,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,1998,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,1999,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2000,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2001,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2002,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2003,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2004,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2005,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2006,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2007,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2008,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2009,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2010,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2011,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2012,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2013,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2014,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2015,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2016,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2017,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2018,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2019,0,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2020,1,Defunciones
11,Guanajuato,011,Cortazar,1002000033,Defunciones generales de sexo no especificado,2021,0,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,1994,74,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,1995,57,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,1996,74,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,1997,52,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,1998,45,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,1999,61,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2000,51,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2001,43,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2002,51,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2003,42,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2004,36,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2005,26,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2006,34,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2007,19,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2008,27,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2009,17,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2010,25,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2011,25,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2012,28,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2013,26,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2014,20,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2015,16,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2016,17,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2017,16,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2018,14,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2019,12,Defunciones
11,Guanajuato,011,Cortazar,1002000034,Defunciones de menores de un año,2020,16,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,1994,37,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,1995,35,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,1996,46,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,1997,29,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,1998,24,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,1999,34,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2000,23,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2001,30,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2002,32,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2003,32,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2004,22,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2005,14,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2006,16,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2007,14,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2008,18,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2009,10,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2010,16,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2011,15,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2012,16,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2013,14,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2014,13,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2015,11,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2016,8,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2017,7,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2018,8,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2019,8,Defunciones
11,Guanajuato,011,Cortazar,1002000035,Defunciones de menores de un año hombres,2020,12,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,1994,36,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,1995,22,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,1996,28,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,1997,23,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,1998,21,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,1999,27,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2000,28,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2001,13,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2002,19,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2003,10,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2004,14,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2005,12,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2006,18,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2007,5,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2008,9,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2009,7,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2010,9,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2011,10,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2012,12,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2013,12,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2014,7,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2015,5,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2016,9,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2017,9,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2018,6,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2019,4,Defunciones
11,Guanajuato,011,Cortazar,1002000036,Defunciones de menores de un año mujeres,2020,3,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,1994,1,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,1995,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,1996,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,1997,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,1998,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,1999,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2000,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2001,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2002,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2003,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2004,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2005,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2006,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2007,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2008,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2009,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2010,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2011,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2012,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2013,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2014,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2015,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2016,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2017,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2018,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2019,0,Defunciones
11,Guanajuato,011,Cortazar,1002000037,Defunciones de menores de un año de sexo no especificado,2020,1,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,1994,148,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,1995,120,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,1996,143,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,1997,143,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,1998,162,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,1999,142,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2000,155,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2001,157,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2002,136,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2003,176,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2004,148,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2005,150,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2006,157,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2007,139,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2008,147,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2009,165,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2010,156,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2011,189,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2012,167,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2013,184,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2014,178,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2015,177,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2016,179,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2017,191,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2018,222,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2019,217,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2020,294,Defunciones
11,Guanajuato,012,Cuerámaro,1002000030,Defunciones generales,2021,354,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,1994,76,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,1995,70,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,1996,82,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,1997,79,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,1998,85,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,1999,94,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2000,82,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2001,88,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2002,72,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2003,91,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2004,80,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2005,80,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2006,71,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2007,80,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2008,86,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2009,100,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2010,80,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2011,100,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2012,85,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2013,107,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2014,116,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2015,98,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2016,94,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2017,123,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2018,129,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2019,125,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2020,147,Defunciones
11,Guanajuato,012,Cuerámaro,1002000031,Defunciones generales hombres,2021,189,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,1994,72,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,1995,50,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,1996,61,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,1997,64,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,1998,77,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,1999,48,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2000,73,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2001,69,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2002,64,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2003,85,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2004,68,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2005,70,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2006,86,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2007,59,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2008,61,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2009,65,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2010,76,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2011,89,Defunciones
11,Guanajuato,012,Cuerámaro,1002000032,Defunciones generales mujeres,2012,82,Defunciones
